FURNISHED,GOURMET_SPACE,KITCHEN,DRESS_ROOM,BATHROOMS,BALCONY,SPORTS_COURT,FOOD_COURT,RECREATION_AREA,REST_AREAS,POOL,SAFETY,VIEW,ACCESSIBILITY,WORK_AREAS,GARAGE,SUSTAINABILITY,OUTDOOR_AREAS,PET_FRIENDLY,MID_END_APARTMENT_AMENITIES,HIGH_END_APARTMENT_AMENITIES,HIGH_END_CONDO_AMENITIES,ZONE_CODE,NEIGHBORHOOD_CODE,ZONE,NEIGHBORHOOD,STREET,PRICE,USABLEAREAS,TOTALAREAS,PARKINGSPACES,SUITES,BEDROOMS,TOTAL_AMENITIES,ELEVATOR,SERVICE_AREA,LAUNDRY,LUNCH_ROOM,ESSENTIAL_PUBLIC_SERVICES,NEAR_ACCESS_ROADS,NEAR_SCHOOL,NEAR_HOSPITAL,NEAR_SHOPPING_CENTER,NEAR_PUBLIC_TRANSPORT,COVERAGE,YEARLY_EXPENSES
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,1080000,130,130,1,0,2,1,True,False,False,False,False,False,False,False,False,False,False,29200
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,1950000,61,61,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,20444
False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,700000,63,63,1,0,2,2,False,False,False,False,False,False,False,False,False,False,False,10051
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,1390000,65,65,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,13990
True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,950000,81,81,1,0,2,5,False,False,False,False,False,False,False,False,False,False,False,16545
True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,265000,66,66,0,0,2,3,True,False,False,False,False,False,False,False,False,False,False,6902
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,575000,65,65,0,0,2,1,True,False,False,False,False,False,False,False,False,False,False,7844
False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,3150000,123,123,2,0,3,7,True,False,False,False,False,False,False,False,False,False,False,41036
False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,4,64,Zona Sul,Leblon,,1690000,103,103,2,0,2,9,False,False,False,False,False,False,False,False,False,False,False,14953
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,21,Zona Sul,Catete,,480000,64,64,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,4503
False,False,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,4,21,Zona Sul,Catete,,2400000,173,173,2,0,4,8,False,False,False,False,False,False,False,False,False,False,False,42616
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,850000,60,60,0,0,2,1,True,False,False,False,False,False,False,False,False,False,False,10558
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,870000,80,80,0,0,2,1,True,False,False,False,False,False,False,False,False,False,False,14120
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,700000,115,115,0,0,3,2,True,True,False,False,False,False,False,False,False,False,False,10800
False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,63,Zona Sul,Laranjeiras,,1590000,125,125,1,0,3,4,True,False,False,False,False,False,False,False,False,False,False,23022
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,62,Zona Sul,Lagoa,,1550000,89,89,1,0,2,1,True,False,False,False,False,False,False,False,False,False,False,26289
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,101,Zona Sul,Santa Teresa,,400000,80,80,1,0,2,1,False,False,False,False,False,False,False,False,False,False,False,9450
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,2100000,157,157,3,0,3,2,True,False,False,False,False,False,False,False,False,False,False,26956
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,450000,45,45,0,0,1,2,True,False,False,False,False,False,False,False,False,False,False,6066
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,650000,75,75,0,0,2,0,False,False,False,False,False,False,False,False,False,False,False,4309
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,4410000,190,190,1,0,4,0,False,False,False,False,False,False,False,False,False,False,False,34570
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,320000,55,55,0,0,1,1,True,False,False,False,False,False,False,False,False,False,False,8966
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4,39,Zona Sul,Flamengo,,600000,60,60,0,0,2,3,True,False,False,False,False,False,False,False,False,False,False,10259
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,2558000,85,85,1,0,3,2,True,False,False,False,False,False,False,False,False,False,False,23420
True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,4,21,Zona Sul,Catete,,1305000,118,118,2,0,3,4,True,False,False,False,False,False,False,False,False,False,False,26604
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,458000,49,49,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,13612
False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,850000,107,107,0,0,3,3,False,True,False,False,False,False,False,False,False,False,False,11947
False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,1900000,75,75,1,0,2,8,True,False,False,False,False,False,False,False,False,False,False,16400
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,47,Zona Sul,Gávea,,1600000,105,105,1,0,3,2,True,False,False,False,False,False,False,False,False,False,False,28474
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,270000,33,33,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,5400
False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,1200000,106,106,2,0,3,2,True,False,False,False,False,False,False,False,False,False,False,20853
False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,4,53,Zona Sul,Ipanema,,1850000,97,97,1,0,3,7,True,False,False,False,False,False,False,False,False,False,False,16082
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,53,Zona Sul,Ipanema,,1990000,160,160,1,0,3,0,False,False,False,False,False,False,False,False,False,False,False,24680
False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,618000,35,35,0,0,1,3,True,False,False,False,False,False,False,False,False,False,False,5460
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,350000,50,50,0,0,2,1,False,True,False,False,False,False,False,False,False,False,False,7200
False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,590000,80,80,0,0,2,5,True,False,False,False,False,False,False,False,False,False,False,11098
False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,1650000,190,190,2,0,3,6,True,False,False,False,False,False,False,False,False,False,False,21842
True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,1100000,121,121,1,0,3,2,True,False,False,False,False,False,False,False,False,False,False,12600
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,24,Zona Central,Centro,,550000,47,47,1,0,1,2,True,False,False,False,False,False,False,False,False,False,False,8771
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,550000,70,70,1,0,2,1,False,False,False,False,False,False,False,False,False,False,False,10415
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,899000,104,104,0,0,3,1,True,False,False,False,False,False,False,False,False,False,False,12627
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,63,Zona Sul,Laranjeiras,,430000,38,38,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,5763
False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,615000,84,84,0,0,3,1,False,False,False,False,False,False,False,False,False,False,False,8289
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,24,Zona Central,Centro,,750550,77,77,0,0,3,0,False,False,False,False,False,False,False,False,False,False,False,9783
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1,24,Zona Central,Centro,,335000,32,32,0,0,1,3,True,False,False,False,False,False,False,False,False,False,False,12777
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,750000,93,93,1,0,3,0,False,False,False,False,False,False,False,False,False,False,False,25536
False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,64,Zona Sul,Leblon,,2100000,98,98,0,0,3,2,True,False,False,False,False,False,False,False,False,False,False,20750
False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,858000,67,67,1,0,1,6,True,False,False,False,False,False,False,False,False,False,False,14500
False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4,63,Zona Sul,Laranjeiras,,670000,65,65,0,0,2,3,True,False,False,False,False,False,False,False,False,False,False,10653
False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,39,Zona Sul,Flamengo,,1260000,138,138,1,0,3,3,True,False,False,False,False,False,False,False,False,False,False,12855
False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,43,Zona Sul,Glória,,500000,60,60,0,0,2,2,True,True,False,False,False,False,False,False,False,False,False,6650
